"Library"	"Number of spectra"	"Substance class"	"Number of positive spectra"	"Method"	"Parameters"	"AlgorithmName"	"AUC"	"TPR for FPR = 5%"	"Sn for Max sum Sn+Sp"	"Sp for Max sum Sn+Sp"	"TNR for FNR = 5%"	"time (s)"	"AUCs"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Amines"	"576"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.850948064459625"	"0.523121387283237"	"0.690751445086705"	"0.880681818181818"	"0.295454545454545"	"0.0377177000045776"	"0.854363723944648, 0.863559730250481, 0.855064372044141, 0.836059292345419, 0.847532404974602, 0.825604308985812, 0.82665528113505, 0.866854965843405, 0.841850586792783, 0.867566561569452"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Amines; Alkanolamines"	"24"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.841445182724253"	"0.285714285714286"	"0.857142857142857"	"0.804651162790698"	"0"	"0.0382758378982544"	"0.750332225913621, 0.922425249169435, 0.787541528239203, 0.806312292358804, 0.943853820598007, 0.895182724252492, 0.829734219269103, 0.853156146179402, 0.897674418604651, 0.77375415282392"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Amines; Alkanolamines; 1,2-aminoalcohols"	"15"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.919399538106236"	"0.6"	"0.9"	"0.877598152424942"	"0"	"0.0374114513397217"	"0.810854503464203, 0.937413394919169, 0.950115473441109, 0.922401847575058, 0.793995381062356, 0.840877598152425, 0.93810623556582, 0.903926096997691, 0.916397228637414, 0.941801385681293"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Amines; Aralkylamines"	"59"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.85066958366481"	"0.444444444444444"	"0.888888888888889"	"0.761336515513126"	"0"	"0.037361741065979"	"0.894391408114558, 0.806815168390348, 0.800318217979317, 0.868602492707504, 0.826504905860513, 0.815168390347387, 0.916534075841951, 0.868138424821002, 0.833200742508618, 0.904136833731106"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Amines; Primary amines"	"344"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.835343875356084"	"0.427184466019417"	"0.703883495145631"	"0.86377245508982"	"0.276946107784431"	"0.0371721982955933"	"0.853511423754432, 0.849630835416545, 0.848933201558049, 0.837800127899541, 0.820286611243532, 0.832887622812627, 0.815882797511773, 0.830344166036859, 0.831085402011511, 0.850168594849136"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Amines; Primary amines; Monoalkylamines"	"276"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.88712477026751"	"0.608433734939759"	"0.795180722891566"	"0.891242937853107"	"0.360169491525424"	"0.0372233390808105"	"0.885899530324688, 0.877186712953509, 0.890085766795997, 0.903954802259887, 0.859284596011163, 0.84544959499013, 0.909961881424001, 0.870890341025117, 0.888350010210332, 0.898185964195766"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Amines; Secondary amines"	"51"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.801974723538704"	"0.266666666666667"	"0.9"	"0.693127962085308"	"0"	"0.0385807752609253"	"0.751105845181674, 0.802448657187994, 0.868088467614534, 0.801500789889415, 0.784992101105845, 0.885939968404423, 0.734044233807267, 0.842654028436018, 0.760268562401263, 0.832701421800948"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Amines; Secondary amines; Dialkylamines"	"22"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.781902552204176"	"0.142857142857143"	"0.857142857142857"	"0.72969837587007"	"0"	"0.0376163721084595"	"0.76433543254889, 0.813887968180312, 0.799469671859463, 0.830626450116009, 0.836758369240968, 0.560822008617832, 0.671528007954922, 0.856977129598939, 0.699701690420948, 0.716937354988399"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Amines; Secondary amines; Secondary alkylarylamines"	"17"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.925810185185185"	"0.4"	"1"	"0.834490740740741"	"0"	"0.0379114151000977"	"0.876851851851852, 0.904398148148148, 0.929166666666667, 0.762962962962963, 0.922453703703704, 0.929166666666667, 0.937037037037037, 0.957407407407407, 0.853240740740741, 0.981481481481482"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Amines; Tertiary amines"	"41"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.763186274509804"	"0.416666666666667"	"0.75"	"0.781176470588235"	"0"	"0.0370169878005981"	"0.768627450980392, 0.831470588235295, 0.616470588235294, 0.757745098039216, 0.729607843137255, 0.830000000000001, 0.718921568627451, 0.693235294117648, 0.824313725490197, 0.816078431372549"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Amines; Tertiary amines; Tertiary alkylarylamines"	"11"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.946620583717358"	"0.666666666666667"	"1"	"0.919354838709677"	"0"	"0.0381247997283936"	"0.950076804915515, 0.966205837173579, 0.721582181259601, 0.99615975422427, 0.953917050691244, 0.817588325652842, 0.680491551459294, 0.892857142857143, 0.943164362519201, 0.976958525345622"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Amines; Tertiary amines; Tertiary alkylarylamines; Dialkylarylamines"	"11"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.845814132104455"	"0.333333333333333"	"0.833333333333333"	"0.820276497695853"	"0"	"0.038949728012085"	"0.705453149001536, 0.640937019969278, 0.898617511520737, 0.920890937019969, 0.883256528417819, 0.904761904761905, 0.724270353302612, 0.908602150537634, 0.808371735791091, 0.642857142857143"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Amines; Tertiary amines; Trialkylamines"	"31"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.735007788161994"	"0.444444444444444"	"0.722222222222222"	"0.766355140186916"	"0"	"0.0373877286911011"	"0.745327102803739, 0.768172377985463, 0.703660436137072, 0.709241952232606, 0.68821391484943, 0.741433021806854, 0.78855140186916, 0.752336448598131, 0.661863966770509, 0.728582554517133"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Carboximidamides"	"22"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.749668544912165"	"0.285714285714286"	"0.785714285714286"	"0.784222737819026"	"0"	"0.0371371507644653"	"0.839741465031488, 0.595956247928406, 0.634736493205171, 0.769638713954259, 0.825488896254557, 0.64534305601591, 0.643022870401061, 0.820682797480941, 0.818694066953928, 0.72969837587007"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Guanidines"	"13"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.9395207852194"	"0.625"	"1"	"0.875288683602771"	"0"	"0.0371650457382202"	"0.956408775981524, 0.931581986143187, 0.814087759815243, 0.95554272517321, 0.99364896073903, 0.95554272517321, 0.736720554272517, 0.907332563510393, 0.947459584295612, 0.82621247113164"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Imines"	"18"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.864351851851852"	"0.2"	"1"	"0.759259259259259"	"0"	"0.0382175445556641"	"0.87662037037037, 0.881018518518519, 0.881018518518518, 0.624305555555556, 0.852083333333333, 0.80625, 0.828240740740741, 0.895601851851852, 0.649768518518519, 0.893055555555555"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; N-arylamides"	"14"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.739896073903002"	"0.25"	"0.75"	"0.803695150115473"	"0"	"0.0383728742599487"	"0.830254041570439, 0.726327944572748, 0.301385681293303, 0.759237875288683, 0.581697459584296, 0.727482678983834, 0.74162817551963, 0.738163972286374, 0.774538106235566, 0.811778290993072"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Organic cyanides"	"16"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.69837962962963"	"0.2"	"0.6"	"0.857638888888889"	"0"	"0.0370466709136963"	"0.709953703703704, 0.573148148148148, 0.708333333333333, 0.688425925925926, 0.644907407407407, 0.686574074074074, 0.672916666666667, 0.790046296296296, 0.799768518518519, 0.802083333333333"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Organic cyanides; Nitriles"	"16"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.652893518518519"	"0.2"	"0.5"	"0.80787037037037"	"0"	"0.0370123386383057"	"0.680092592592593, 0.653009259259259, 0.772453703703704, 0.57037037037037, 0.574768518518519, 0.829166666666667, 0.544675925925926, 0.531481481481482, 0.689351851851852, 0.652777777777778"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Quaternary ammonium salts"	"149"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.978188775510204"	"0.944444444444444"	"0.944444444444444"	"0.980867346938775"	"0.844387755102041"	"0.03795325756073"	"0.962613378684807, 0.978514739229025, 0.994160997732426, 0.98656462585034, 0.983418367346939, 0.977409297052154, 0.980187074829932, 0.977862811791383, 0.95969387755102, 0.962018140589569"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Quaternary ammonium salts; Cholines"	"149"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.976629818594104"	"0.933333333333333"	"0.933333333333333"	"0.982142857142857"	"0.830357142857143"	"0.0373620986938477"	"0.99297052154195, 0.968225623582766, 0.975283446712018, 0.978684807256236, 0.984467120181406, 0.961819727891157, 0.977409297052154, 0.975850340136055, 0.958248299319728, 0.989229024943311"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Quaternary ammonium salts; Cholines; Phosphocholines"	"149"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.979081632653061"	"0.933333333333333"	"0.933333333333333"	"0.98469387755102"	"0.871173469387755"	"0.0378991365432739"	"0.962726757369615, 0.982369614512472, 0.979790249433107, 0.972562358276644, 0.988548752834467, 0.978373015873016, 0.975170068027211, 0.95547052154195, 0.990022675736961, 0.998809523809524"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Quaternary ammonium salts; Tetraalkylammonium salts"	"149"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.980697278911565"	"0.955555555555556"	"0.955555555555556"	"0.977040816326531"	"0.923469387755102"	"0.0383347272872925"	"0.980980725623583, 0.969104308390023, 0.987783446712018, 0.990362811791383, 0.977636054421769, 0.995804988662132, 0.959977324263039, 0.991581632653061, 0.974178004535148, 0.980413832199546"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic nitrogen compounds; Organonitrogen compounds; Sulfonylureas"	"11"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.952572964669739"	"0.666666666666667"	"1"	"0.963133640552995"	"0"	"0.0377721786499023"	"0.929339477726575, 0.776497695852534, 0.766513056835637, 0.922427035330261, 0.9857910906298, 0.550691244239631, 0.982334869431644, 0.986175115207373, 0.975806451612903, 0.977342549923195"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds"	"1440"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.82650462962963"	"0.625"	"0.709490740740741"	"0.9"	"0.1"	"0.0374355316162109"	"0.929861111111111, 0.919444444444445, 0.735879629629629, 0.866435185185185, 0.871296296296296, 0.758333333333333, 0.746990740740741, 0.808333333333333, 0.844675925925926, 0.735416666666667"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organic oxides"	"1298"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.801788774635818"	"0.305912596401028"	"0.69280205655527"	"0.833333333333333"	"0.260416666666667"	"0.0386552810668945"	"0.798843187660668, 0.795924378748929, 0.859388389031705, 0.796218937446444, 0.796406383890317, 0.791639888603256, 0.868921379605827, 0.804734361610968, 0.835877249357326, 0.807974507283633"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organic oxoanionic compounds"	"20"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.99922660479505"	"1"	"1"	"0.997679814385151"	"0"	"0.0371488332748413"	"0.998453209590101, 0.998839907192575, 0.997679814385151, 0.998839907192576, 1, 1, 0.99922660479505, 0.99922660479505, 1, 1"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organic oxoanionic compounds; Organic pyrophosphates"	"20"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.999613302397525"	"1"	"1"	"0.997679814385151"	"0"	"0.0371494293212891"	"0.997293116782676, 1, 0.997679814385151, 1, 0.997679814385151, 0.999613302397525, 1, 0.999613302397525, 1, 0.997293116782676"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organic oxoazanium compounds"	"23"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.844518272425249"	"0.428571428571429"	"0.857142857142857"	"0.824418604651163"	"0"	"0.0385684967041016"	"0.881063122923588, 0.945847176079734, 0.881063122923588, 0.799667774086379, 0.838704318936877, 0.850332225913621, 0.776245847176079, 0.685049833887043, 0.855980066445183, 0.802823920265781"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organooxygen compounds"	"1397"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.850304958896844"	"0.559665871121718"	"0.737470167064439"	"0.944444444444444"	"0.277777777777778"	"0.037061333656311"	"0.876756828427473, 0.844603553434102, 0.890413683373111, 0.827897109520021, 0.837045876425351, 0.813643595863166, 0.865818085388491, 0.850702731370989, 0.871121718377088, 0.8499071864227"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Acryloyl compounds"	"11"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.697964669738863"	"0.333333333333333"	"0.666666666666667"	"0.828341013824885"	"0"	"0.0389583110809326"	"0.619047619047619, 0.845238095238095, 0.604070660522273, 0.93778801843318, 0.672811059907834, 0.499231950844854, 0.729646697388633, 0.675115207373272, 0.931259600614439, 0.720814132104455"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Alcohols and polyols"	"510"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.823719276442971"	"0.382352941176471"	"0.764705882352941"	"0.755281690140845"	"0.304577464788732"	"0.0384225845336914"	"0.824910245788456, 0.834967320261437, 0.841411212372273, 0.822712418300654, 0.818132652121882, 0.822436251495903, 0.763140937126024, 0.82665930221854, 0.824726134585289, 0.817994568719505"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Alcohols and polyols; Aromatic alcohols"	"21"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.849477958236659"	"0.333333333333333"	"0.916666666666667"	"0.744779582366589"	"0"	"0.0368578433990479"	"0.866202629543697, 0.703402938901779, 0.853441608662026, 0.897331786542923, 0.845514307811291, 0.865042536736272, 0.772041763341067, 0.893658159319412, 0.75, 0.756187161639598"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Alcohols and polyols; Cyclic alcohols and derivatives"	"58"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.779026610644258"	"0.441176470588235"	"0.705882352941177"	"0.867857142857143"	"0"	"0.0381621122360229"	"0.860644257703082, 0.776540616246499, 0.886064425770308, 0.714355742296919, 0.649579831932773, 0.781512605042017, 0.814425770308124, 0.816666666666667, 0.770518207282913, 0.682633053221288"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Alcohols and polyols; Cyclic alcohols and derivatives; Cyclitols and derivatives"	"23"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.922840531561462"	"0.857142857142857"	"0.857142857142857"	"0.967441860465116"	"0"	"0.0387197732925415"	"0.948172757475083, 0.943189368770764, 0.887043189368771, 0.802990033222591, 0.902491694352159, 0.96843853820598, 0.884551495016612, 0.989700996677741, 0.716445182724252, 0.975581395348837"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Alcohols and polyols; Cyclic alcohols and derivatives; Cyclitols and derivatives; Inositol phosphates"	"19"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.988979118329466"	"1"	"1"	"0.968677494199536"	"0"	"0.0377360582351685"	"0.997679814385151, 0.996133023975251, 0.961716937354988, 0.985305491105955, 0.996133023975251, 0.992652745552978, 0.995746326372777, 0.976604795050271, 0.985305491105955, 0.982598607888631"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Alcohols and polyols; Polyols"	"261"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.902015927433755"	"0.576923076923077"	"0.846153846153846"	"0.84958217270195"	"0.488857938718663"	"0.0387115478515625"	"0.900899935718878, 0.911595600314264, 0.888650810656382, 0.917934433254767, 0.906310263552603, 0.923041211342047, 0.876865938147275, 0.888811513463324, 0.888061567030927, 0.903131919148632"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Alcohols and polyols; Polyols; 1,2-diols"	"46"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.88403411009794"	"0.571428571428571"	"0.892857142857143"	"0.893617021276596"	"0"	"0.0380920171737671"	"0.80580884836204, 0.750422154677474, 0.917933130699089, 0.937943262411348, 0.855032083755488, 0.778031070584263, 0.929753461668355, 0.913036136440392, 0.850557244174265, 0.958037825059102"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Alcohols and polyols; Primary alcohols"	"246"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.820173479264388"	"0.358108108108108"	"0.783783783783784"	"0.710743801652893"	"0.31129476584022"	"0.0377211570739746"	"0.800647755193209, 0.829461693098056, 0.824677983768893, 0.836255677164768, 0.783002010274737, 0.811238924875288, 0.825068870523415, 0.80703223885042, 0.815668974759884, 0.858982949892041"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Alcohols and polyols; Secondary alcohols"	"406"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.832982045277127"	"0.450819672131148"	"0.733606557377049"	"0.825396825396825"	"0.312698412698413"	"0.0384573936462402"	"0.849141295862607, 0.831798074421025, 0.823965651834504, 0.802068696330991, 0.834166016133229, 0.798620869112672, 0.852862347124642, 0.850897736143639, 0.848750975800157, 0.782617746552173"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Alcohols and polyols; Secondary alcohols; Cyclohexanols"	"24"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.914202657807309"	"0.785714285714286"	"0.857142857142857"	"0.967441860465116"	"0"	"0.0379763841629028"	"0.959468438538206, 0.795514950166113, 0.581063122923588, 0.953820598006645, 0.86843853820598, 0.991029900332226, 0.900166112956811, 0.940697674418605, 0.785548172757475, 0.928239202657807"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Alcohols and polyols; Tertiary alcohols"	"38"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.770379854886897"	"0.363636363636364"	"0.727272727272727"	"0.832159624413146"	"0"	"0.0378341674804688"	"0.830559112249253, 0.891485275288092, 0.751813913785745, 0.834400341442595, 0.876973965002134, 0.749679897567222, 0.768565941101153, 0.733354673495519, 0.707106274007683, 0.772193768672642"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Carbohydrates and carbohydrate conjugates"	"217"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.933964019851116"	"0.715384615384615"	"0.892307692307692"	"0.873655913978495"	"0.629032258064516"	"0.0377687215805054"	"0.93010752688172, 0.961021505376343, 0.927398676592225, 0.900124069478908, 0.950124069478908, 0.912572373862696, 0.937820512820512, 0.912303556658396, 0.946650124069479, 0.93868899917287"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Carbohydrates and carbohydrate conjugates; Disaccharides"	"35"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.965296998083883"	"0.909090909090909"	"0.909090909090909"	"0.956674473067916"	"0"	"0.0372225046157837"	"0.955822865658931, 0.958484138812008, 0.963167979561422, 0.970619544390036, 0.967213114754099, 0.963380881413668, 0.985096870342772, 0.98850329997871, 0.942303598041303, 0.974664679582712"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Carbohydrates and carbohydrate conjugates; Glycosyl compounds"	"189"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.941470452446907"	"0.728070175438597"	"0.87719298245614"	"0.882894736842105"	"0.630263157894737"	"0.037206768989563"	"0.93522622345337, 0.938804247460757, 0.952239150507848, 0.942174515235457, 0.948407202216067, 0.937603878116344, 0.952216066481995, 0.940766389658357, 0.929801477377655, 0.947760849492152"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Carbohydrates and carbohydrate conjugates; Glycosyl compounds; C-glycosyl compounds"	"15"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.956120092378753"	"0.6"	"1"	"0.84526558891455"	"0"	"0.0370495319366455"	"0.831639722863742, 0.962586605080832, 0.926327944572748, 0.954734411085451, 0.958891454965358, 0.989838337182448, 0.893071593533487, 0.957505773672055, 0.993533487297922, 0.925866050808314"
